0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
0.076614454,0.086191259,9.864110947
