-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
-6.512228489,2.873042107,6.780379295
